time,bus_id,route_id,unknow,x_coordinate,y_coordinate ,distance,
30-10:23:37:03,2541,174,17400331,55895.75,104974.9531,14336.24025,
30-10:23:36:37,2541,174,17400331,55615.25,104204.625,14557.33576,
30-10:23:36:12,2541,174,17400331,55211.125,103095.875,14877.1485,
30-10:23:35:46,2541,174,17400331,54804.75,101987.9063,15198.43274,
30-10:23:35:21,2541,174,17400331,54629.125,101543.9375,15327.24268,
30-10:23:34:54,2541,174,17400331,54177.375,100282.8906,15696.04544,
30-10:23:34:29,2541,174,17400331,53711.5,99026.48438,16064.99186,
30-10:23:34:29,2541,174,17400331,53711.5,99026.48438,16064.99186,
30-10:23:33:38,2541,174,17400331,52962.5,96544.89063,16802.42133,
30-10:23:33:11,2541,174,17400331,52933.5,95669.48438,17068.11449,
30-10:23:32:46,2541,174,17400331,52933.375,95129.53125,17232.35642,
30-10:23:32:20,2541,174,17400331,52938.125,94429.32813,17445.446,
30-10:23:31:54,2541,174,17400331,52945.625,93589.34375,17701.11924,
30-10:23:30:06,2541,174,17400331,52946.125,93549.57813,17713.22603,
30-10:23:30:34,2541,174,17400331,52946.125,93549.57813,17713.22603,
30-10:23:31:01,2541,174,17400331,52946.125,93549.57813,17713.22603,
30-10:23:31:27,2541,174,17400331,52946.125,93549.57813,17713.22603,
30-10:23:30:29,2548,150,15001102,70631.75,50120.24219,31589.53224,
30-10:23:36:21,2548,150,15001102,68839.875,49528.42969,31659.10412,
30-10:23:32:06,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:32:38,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:33:09,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:33:42,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:34:13,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:34:45,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:35:16,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:35:49,2548,150,15001102,68839.25,49488.67969,31670.96916,
30-10:23:37:25,2548,150,15001102,68754.375,49353.77344,31706.52514,
30-10:23:31:34,2548,150,15001102,68803,49353.61719,31709.33936,
30-10:23:37:57,2548,150,15001102,69774.25,49354.64063,31765.70893,
30-10:23:31:01,2548,150,15001102,70042.875,49354.15625,31781.99785,
30-10:23:39:01,2548,150,15001102,69933.625,47738.48438,32258.32007,
30-10:23:39:33,2548,150,15001102,69885.625,47008.60156,32473.7481,
30-10:23:30:14,2551,174,17400331,45925.625,152258.5156,1066.866391,
30-10:23:30:41,2551,174,17400331,45578.875,152843.5156,1216.045679,
30-10:23:31:57,2560,358,35801001,46212.875,152405.4219,992.0490777,
30-10:23:32:29,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:33:00,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:33:33,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:34:04,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:34:36,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:35:08,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:35:40,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:36:12,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:36:43,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:37:16,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:37:48,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:38:20,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:38:52,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:39:24,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:39:55,2560,358,35801001,45943.125,151890.4219,1044.700723,
30-10:23:31:25,2560,358,35801001,46090.625,152611.75,1045.726522,
30-10:23:30:52,2560,358,35801001,45886.875,152956.0938,1140.051658,
30-10:23:30:20,2560,358,35801001,45609.625,153419.3594,1275.226395,
30-10:23:30:14,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:30:41,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:31:07,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:31:33,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:32:00,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:32:26,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:33:18,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:33:44,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:34:10,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:34:35,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:35:01,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:35:28,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:35:53,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:36:18,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:36:44,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:37:09,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:37:37,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:38:02,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:38:29,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:39:20,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:39:46,2561,307,30700119,90699.125,208075.3438,21345.21221,
30-10:23:39:55,2566,174,17400331,52596.75,74084.375,23633.02665,
30-10:23:39:23,2566,174,17400331,52413.875,73019.98438,23954.93794,
30-10:23:38:52,2566,174,17400331,52073.125,71294.60938,24476.70516,
30-10:23:38:20,2566,174,17400331,51627.25,69822.23438,24921.0835,
30-10:23:36:43,2566,174,17400331,51348.875,69181.42188,25114.13066,
30-10:23:37:16,2566,174,17400331,51348.875,69181.42188,25114.13066,
30-10:23:37:48,2566,174,17400331,51348.875,69181.42188,25114.13066,
30-10:23:36:12,2566,174,17400331,51267.375,68976.84375,25175.88013,
30-10:23:35:40,2566,174,17400331,50763.25,67713.9375,25557.66791,
30-10:23:35:07,2566,174,17400331,50203.625,66236.84375,26005.56558,
30-10:23:34:36,2566,174,17400331,49582.75,64611.70313,26499.7106,
30-10:23:32:29,2566,174,17400331,49260.75,63813.0625,26743.05958,
30-10:23:33:00,2566,174,17400331,49151.75,63493.35938,26840.56076,
30-10:23:33:32,2566,174,17400331,49151.75,63493.35938,26840.56076,
30-10:23:34:04,2566,174,17400331,49151.75,63493.35938,26840.56076,
30-10:23:31:57,2566,174,17400331,49125.25,63415.79688,26864.22149,
30-10:23:31:25,2566,174,17400331,49041,63169.6875,26939.31406,
30-10:23:30:52,2566,174,17400331,48498.75,61685.73438,27392.69434,
30-10:23:30:20,2566,174,17400331,48279.75,60350.26563,27800.43308,
30-10:23:31:43,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:32:11,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:32:37,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:33:29,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:33:53,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:34:21,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:34:45,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:35:11,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:35:38,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:36:05,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:36:28,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:36:56,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:37:21,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:37:47,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:38:14,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:38:39,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:39:05,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:39:30,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:39:55,2571,358,35800005,44117.125,215149.6875,19449.96564,
30-10:23:30:51,2571,358,35800005,43700.625,215156.75,19462.93934,
30-10:23:30:25,2571,358,35800005,42976.625,215131.1875,19475.96397,
30-10:23:31:18,2571,358,35800005,44231.625,215291.5313,19490.22741,
30-10:23:39:29,2572,150,15001102,45585.125,152248.3438,1168.139559,
30-10:23:38:58,2572,150,15001102,45463.75,152405.7656,1213.904189,
30-10:23:38:27,2572,150,15001102,45260,152750.125,1300.112987,
30-10:23:37:54,2572,150,15001102,45127.5,152973.7969,1359.090427,
30-10:23:37:23,2572,150,15001102,44852.5,153438.4844,1487.571806,
30-10:23:36:52,2572,150,15001102,44567.25,153920.5156,1627.727098,
30-10:23:36:18,2572,150,15001102,44496.125,154040.8438,1663.58278,
30-10:23:35:46,2572,150,15001102,44353.25,154281.875,1736.431212,
30-10:23:35:13,2572,150,15001102,44129.25,154660.5625,1852.92739,
30-10:23:34:42,2572,150,15001102,43895,155056.25,1977.089151,
30-10:23:34:11,2572,150,15001102,43762.375,155280.2969,2048.304442,
30-10:23:33:39,2572,150,15001102,43528.375,155675.9844,2175.397416,
30-10:23:32:34,2572,150,15001102,44077.25,156610.5313,2227.857517,
30-10:23:32:03,2572,150,15001102,44373.25,156936.0156,2235.397508,
30-10:23:31:31,2572,150,15001102,44440.625,157009.8594,2238.178041,
30-10:23:33:06,2572,150,15001102,43417.75,155885.7344,2240.093113,
30-10:23:31:01,2572,150,15001102,44561.625,157143.2188,2244.373452,
30-10:23:30:26,2572,150,15001102,44817.5,157424.2656,2261.576581,
30-10:23:33:38,3049,132,13200315,45937.875,151645.3438,1041.600219,
30-10:23:33:51,3049,132,13200315,45942,151845.2031,1043.774505,
30-10:23:33:55,3049,132,13200315,45943.25,151925.0781,1045.756475,
30-10:23:33:59,3049,132,13200315,45944.375,152004.9531,1048.338169,
30-10:23:34:10,3049,132,13200315,45946.625,152185.1406,1056.288492,
30-10:23:33:27,3049,132,13200315,45817.25,151586.7656,1078.033941,
30-10:23:34:20,3049,132,13200315,45853.125,152380.6719,1096.485815,
30-10:23:34:37,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:34:55,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:35:02,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:35:05,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:35:09,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:35:12,3049,132,13200315,45822.625,152431.9844,1109.209423,
30-10:23:33:24,3049,132,13200315,45697.375,151589.4688,1114.578181,
30-10:23:33:17,3049,132,13200315,45577.5,151591.7969,1151.121419,
30-10:23:32:55,3049,132,13200315,45537.5,151592.9375,1163.316385,
30-10:23:35:27,3049,132,13200315,45669.75,152690.3438,1175.259463,
30-10:23:35:55,3049,132,13200315,45618.875,152776.3438,1197.984659,
30-10:23:32:49,3049,132,13200315,45317.5,151597.9531,1230.385048,
30-10:23:36:05,3049,132,13200315,45516.75,152948.3438,1244.534002,
30-10:23:36:15,3049,132,13200315,45486.5,153000,1258.634417,
30-10:23:36:23,3049,132,13200315,45486.5,153000,1258.634417,
30-10:23:36:33,3049,132,13200315,45476.25,153017.3438,1263.419134,
30-10:23:32:38,3049,132,13200315,44957.375,151606.0625,1340.172532,
30-10:23:32:20,3049,132,13200315,44639,151161.3281,1442.057255,
30-10:23:32:10,3049,132,13200315,44630,150721.1563,1461.995586,
30-10:23:32:06,3049,132,13200315,44627,150581.4688,1470.870733,
30-10:23:32:03,3049,132,13200315,44624.25,150441.4375,1480.867596,
30-10:23:31:59,3049,132,13200315,44622.75,150361.2031,1487.095227,
30-10:23:31:34,3049,132,13200315,44620.625,150281.3438,1493.851788,
30-10:23:31:45,3049,132,13200315,44620.625,150281.3438,1493.851788,
30-10:23:31:49,3049,132,13200315,44620.625,150281.3438,1493.851788,
30-10:23:31:52,3049,132,13200315,44620.625,150281.3438,1493.851788,
30-10:23:31:24,3049,132,13200315,44617,150141.3125,1506.546866,
30-10:23:31:01,3049,132,13200315,44600.375,149241.5938,1611.053666,
30-10:23:30:52,3049,132,13200315,44590.375,148741.5938,1685.903641,
30-10:23:30:42,3049,132,13200315,44580.25,148221.9063,1774.197703,
30-10:23:30:34,3049,132,13200315,44573.25,147861.9531,1840.868579,
30-10:23:30:23,3049,132,13200315,44563.25,147361.9531,1940.050904,
30-10:23:30:12,3049,132,13200315,44552.5,146822.2031,2054.441236,
30-10:23:30:04,3049,132,13200315,44544.375,146422.1406,2143.476235,
30-10:23:39:44,3063,48,4801004,38354.25,184786.9531,10670.21249,
30-10:23:39:18,3063,48,4801004,37914.5,184799.3438,10716.65497,
30-10:23:38:53,3063,48,4801004,37694.625,184805.5469,10740.43092,
30-10:23:38:27,3063,48,4801004,37674.75,184806.3125,10742.65703,
30-10:23:37:35,3063,48,4801004,35934.875,184833,10937.39071,
30-10:23:37:08,3063,48,4801004,35174.875,184843.4688,11029.04637,
30-10:23:36:15,3063,48,4801004,34994.875,184845.625,11051.26383,
30-10:23:36:42,3063,48,4801004,34994.875,184845.625,11051.26383,
30-10:23:35:51,3063,48,4801004,34975,184846.0156,11053.77364,
30-10:23:34:59,3063,48,4801004,33315.125,184871.7031,11271.00364,
30-10:23:34:33,3063,48,4801004,32455.5,184885.0313,11390.71907,
30-10:23:34:07,3063,48,4801004,31755.375,184897.7031,11492.20568,
30-10:23:33:41,3063,48,4801004,30835.625,184915.2344,11630.37139,
30-10:23:33:16,3063,48,4801004,29995.75,184931.1875,11760.94568,
30-10:23:32:51,3063,48,4801004,29595.875,184937.8438,11824.30898,
30-10:23:31:05,3063,48,4801004,29476.875,184939.9063,11843.36363,
30-10:23:31:32,3063,48,4801004,29476.875,184939.9063,11843.36363,
30-10:23:31:58,3063,48,4801004,29476.875,184939.9063,11843.36363,
30-10:23:32:25,3063,48,4801004,29476.875,184939.9063,11843.36363,
30-10:23:30:12,3063,48,4800001,29475.875,184939.5625,11843.42951,
